0.99348906946 0.958830877018 1.00058323348 2.04409333576
0.960406295571 0.969846831916 1.90996031267 8.30843368643
1.01408755542 1.03102463363 3.08241471687 13.6772085911
0.969308421329 0.989261932665 3.98565810201 19.7142460976
1.0435351602 1.97902376951 1.04688797422 2.88471373738
1.02868473402 1.99045511456 1.95878852647 12.0848323735
0.988270886165 1.9597608282 3.04621358242 20.7918143537
0.953820379277 1.98443518686 3.8526040662 30.3104249976
0.950471425951 3.10046985882 1.00118326762 3.83439273598
0.963901562499 2.9646810677 2.08475914031 16.7881653565
1.03744341045 2.94203152773 2.90670314309 27.6892646264
0.992567797282 2.95510640384 4.18647812927 40.5770994845
0.981902605562 4.14619919723 0.989146113473 4.79814254
0.952088914386 4.10156560996 2.05657991753 19.4046354202
1.01163585383 4.19768431013 2.91435895535 35.269277573
0.986329572399 4.09488830324 4.0224633642 49.9702203686
2.06374914188 1.00162410792 0.95293840587 3.00095861165
2.04466702861 1.04377380332 2.0084778627 12.4848545778
1.90904373709 1.02627484868 3.02197684071 20.8795208276
2.04531474622 0.953946580866 4.01421110456 29.411472989
1.93749558062 1.95733003396 0.955695842249 3.91509282203
1.93280138708 1.93458110737 1.96324585411 16.0065096277
2.07291717201 1.99676112999 3.02974044885 26.7943503242
1.9713690617 2.06745101772 4.05138211727 41.7396432177
1.99315501409 3.03993521715 0.970308914251 4.81660856104
2.0860817057 2.99549794823 1.96538184356 20.543781693
2.01035107982 2.97014249321 2.89858956146 35.5699134395
2.05474940926 2.98284224446 4.07237225509 48.7941875199
1.97027192297 4.00508686307 0.963020859718 5.78283225188
2.09025045016 3.84054716975 1.96568250736 22.9896451604
1.94655106116 3.93690495519 2.87058102111 40.2993155061
2.03674865044 3.86555856323 3.81551082754 59.9275413282
2.99032441872 0.957034353692 1.02197938214 3.82437294994
3.10480943704 0.969209721415 1.91374953465 15.7524434233
3.14619238874 0.978962664044 2.86433615679 27.8482488966
2.91725194195 0.981590387417 4.07007784322 41.5601322985
2.98877335428 1.98611744357 1.03832094345 5.14415820509
2.91335802065 1.99120978249 2.03099550843 19.052421228
3.07432537942 2.00632686465 3.05384418814 33.5786498232
3.06822873471 1.91594267461 4.19617767687 51.3831779245
3.12070955802 3.11630544427 0.983048551086 6.1143185631
2.91318032133 2.87429260258 2.04973093994 24.2453667577
3.0369917126 2.93621127162 3.05532717285 43.3534197936
2.88057636293 2.87660064918 4.12271313204 62.8497667099
2.90216152799 4.1498912617 0.963315576489 7.03277305396
3.14613005498 3.88714903934 2.00799267806 28.4885489477
2.95715634533 3.80813652544 2.85412368978 50.3040277423
2.93187665967 3.99797796222 4.17359267092 68.3469420522
4.09461819239 1.03234475809 1.03120707849 4.83826395979
4.09147011488 0.981991575 2.00289176452 20.7047335812
3.95520871892 0.99511017731 3.10867050658 33.6691731216
3.86983179203 1.00580434856 4.01963737186 49.096345577
4.16803844959 2.05286704018 0.971101489107 5.80613814026
3.88229995831 1.95939236261 1.92886479805 24.2048331265
3.9161322465 1.92203110075 2.91346346074 43.6676966298
3.87781324829 1.92484120464 4.00108366244 59.3878340375
4.06391949983 2.89433113128 1.04565472798 6.89668318917
4.17664137062 2.99847111468 2.07352891364 26.6400859643
3.92199365969 3.06102113422 2.99853292915 49.7902079487
3.98703686215 3.14030949733 4.18987822195 72.513628328
4.0581599657 4.15229352243 1.00299284816 7.90197490604
3.92868683033 4.03700984449 2.04169003132 32.9858008695
3.9965666963 3.91454913317 2.88670506852 53.7462313818
3.84864435599 3.81531526697 4.16843116045 82.2920163822
